start,end,today,deviceid,state,lgaa,wards,farmer-sex,age,type-farming,crops-grown,crops-grown/cassava,crops-grown/maize,crops-grown/cocoa,crops-grown/plantain,crops-grown/kolanut,crops-grown/oil-palm,crops-grown/cashew,crops-grown/banana,crops-grown/yam,crops-grown/pineapple,crops-grown/vegetables,farm_gps,_farm_gps_latitude,_farm_gps_longitude,_farm_gps_altitude,_farm_gps_precision,owner_ship,farm_seedling,farm_seed,seedling_name,cultivation_practiced,fertilizer_practice,fertilizer_yes/fertilizer-type,size-farm-plot,cooperative_part,experience,start_date_of_planting,end_date_of_planting,highest_quantity,proposed_sell,previous_harvested,lowest_quantity,amount_sold,means_buy_sell,access-internet,access-water,access-storage,store_yes/storage-facility,sell-produce,market_sell_buy,marketing-product,yield-price,standard-living,farm-sense,farm-picture,data-collector,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,_duration,_submitted_by,_xform_id
2018-12-31T11:49:54.058+01,2019-01-01T06:12:07.484+01,12/31/2018,3.51696E+14,ON,ifedore,igbaraoke_1,female,45,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.373447585397906 5.042814934788575 363.0593508836881 6.0,7.373447585,5.042814935,363.0593509,6,rentage,self_made,yes,,continous,no,,unit-100-100,no,10,4/20/2016,11/21/2018,8,450000,380000,400000,380000,not_satisfied,no,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10597275?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546254066802.jpg,akindele_mutiu,uuid:276d8b00-e994-48ee-a453-68b9b0acdc31,39391803,276d8b00-e994-48ee-a453-68b9b0acdc31,1/1/2019 5:13,119,,-1,,,2.01812E+11,66133,denironyx,369774
2018-12-31T09:39:58.949+01,2019-01-02T02:43:20.533+01,12/31/2018,3.51696E+14,ON,akure_south,Apomu,male,50,commercial,pineapple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7.275737531373369 5.157766539482512 363.380018961036 4.0,7.275737531,5.157766539,363.380019,4,rentage,self_made,yes,,continous,yes,inorganic,unit-200-200,yes,10,6/30/2018,12/31/2018,3,500000,2,300000,120000,not_satisfied,no,yes,no,,off_takers,Processor,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10600134?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546246186596.jpg,akindele_ahmed,uuid:fe085131-63b9-43da-a7e2-015d581bf0ca,39404312,fe085131-63b9-43da-a7e2-015d581bf0ca,1/2/2019 2:09,120,,-1,,,2.01812E+11,147802,denironyx,369774
2018-12-31T09:50:30.691+01,2019-01-02T02:52:09.189+01,12/31/2018,3.51696E+14,ON,akure_south,Apomu,male,50,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2757018786486904 5.157744628697622 374.13697418921663 6.0,7.275701879,5.157744629,374.1369742,6,rentage,open-market,,,continous,yes,inorganic,unit-200-200,yes,10,3/30/2019,6/30/2019,3,210000,3,210000,200000,satisfied,no,yes,no,,off_takers,Farm gate sales,no,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10600135?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546246430793.jpg,akindele_ahmed,uuid:3e0e5edd-1123-444a-9035-f8db111b14ac,39404313,3e0e5edd-1123-444a-9035-f8db111b14ac,1/2/2019 2:10,121,,-1,,,2.01812E+11,147699,denironyx,369774
2018-12-31T10:12:25.110+01,2019-01-02T03:03:41.821+01,12/31/2018,3.51696E+14,ON,akure_south,Apomu,male,56,commercial,pineapple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7.278392522305376 5.155465335690934 370.4067001157058 4.0,7.278392522,5.155465336,370.4067001,4,rentage,research-institute,yes,ADP,continous,yes,inorganic,unit-200-200,yes,20,9/30/2018,12/31/2018,2,220000,2,220000,200000,not_satisfied,no,yes,no,,off_takers,Processor ,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10600136?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546248001306.jpg,akindele_ahmed,uuid:aefe94e9-e1d7-4179-80de-c66cf74f21eb,39404314,aefe94e9-e1d7-4179-80de-c66cf74f21eb,1/2/2019 2:10,122,,-1,,,2.01812E+11,147076,denironyx,369774
2018-12-31T10:20:55.700+01,2019-01-02T03:08:43.179+01,12/31/2018,3.51696E+14,ON,akure_south,Apomu,male,56,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.278340046359948 5.155597945365098 341.4881428053319 16.0,7.278340046,5.155597945,341.4881428,16,rentage,research-institute,yes,Agticultural Development Project (ADP),continous,yes,inorganic,unit-200-200,yes,20,3/5/2019,6/28/2019,4,280000,4,280000,250000,satisfied,no,yes,no,,off_takers,Group of women who buy on the farm,no,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10600137?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546248399653.jpg,akindele_ahmed,uuid:829b3d95-1ec7-43f7-b561-10f34bcf2f13,39404315,829b3d95-1ec7-43f7-b561-10f34bcf2f13,1/2/2019 2:10,123,,-1,,,2.01812E+11,146868,denironyx,369774
2019-01-02T14:41:01.112+01,2019-01-03T08:45:39.314+01,1/2/2019,3.51956E+14,ON,akure_north,Obaile,male,37,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.265161666666668 5.241111666666666 328.6 4.6,7.265161667,5.241111667,328.6,4.6,rentage,research-institute,yes,Harvest plus,continous,yes,organic,unit-100-100,yes,15,3/7/2018,5/15/2019,15,120000,120000,180000,120000,not_satisfied,yes,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10606491?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546501481343.jpg,folakemi_Ibukun,uuid:52680b24-ba67-44d1-ab8e-c30175ae62e5,39457727,52680b24-ba67-44d1-ab8e-c30175ae62e5,1/3/2019 7:47,124,,-1,,,2.01812E+11,65078,denironyx,369774
2019-01-02T10:34:11.748+01,2019-01-03T09:01:02.644+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,45,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.386127021964925 5.053283532486296 368.8801285787968 16.0,7.386127022,5.053283532,368.8801286,16,rentage,self_made,yes,,continous,no,,unit-100-100,no,10,3/18/2018,1/3/2019,12,250000,15,300000,240000,not_satisfied,no,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10606630?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546421911646.jpg,awoniyi_rugayah,uuid:88fc0f68-4b5d-4fae-aa65-2b57953e6f60,39458353,88fc0f68-4b5d-4fae-aa65-2b57953e6f60,1/3/2019 8:05,125,,-1,,,2.01812E+11,80811,denironyx,369774
2019-01-02T11:33:28.882+01,2019-01-03T08:52:34.846+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,40,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.373304666004818 5.043164728241847 361.08414138379425 48.0,7.373304666,5.043164728,361.0841414,48,own,self_made,yes,,continous,no,,unit-100-100,no,27,7/12/2011,2/9/2016,13,2500000,15,3000000,2000000,not_satisfied,no,sometimes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10606633?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546425463670.jpg,awoniyi_rugayah,uuid:ecd581da-9c51-41d2-852d-5e609fe9f619,39458362,ecd581da-9c51-41d2-852d-5e609fe9f619,1/3/2019 8:05,126,,-1,,,2.01812E+11,76746,denironyx,369774
2019-01-02T11:53:19.994+01,2019-01-03T08:45:08.119+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,27,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.367557610196239 5.0354929477550225 367.53960753094424 32.0,7.36755761,5.035492948,367.5396075,32,own,self_made,yes,,continous,no,,unit-50-100,no,7,2/26/2014,3/28/2020,5,1000000,4,700000,600000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,disagree,http://classic.ona.io/api/v1/files/10606634?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546426742074.jpg,awoniyi_rugayah,uuid:44a8779d-b246-497f-8843-b44bed3908c1,39458370,44a8779d-b246-497f-8843-b44bed3908c1,1/3/2019 8:05,127,,-1,,,2.01812E+11,75109,denironyx,369774
2019-01-02T12:03:46.137+01,2019-01-03T08:40:38.392+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,27,commercial,kolanut,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.365571934151079 5.035778311555987 360.5252290246193 8.0,7.365571934,5.035778312,360.525229,8,own,self_made,yes,,continous,no,,unit-100-100,no,7,4/3/2010,6/7/2016,8,1500000,8,2000000,1200000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10606638?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546427343254.jpg,awoniyi_rugayah,uuid:90b82c7d-0367-4c8d-ab91-befe92f5a155,39458377,90b82c7d-0367-4c8d-ab91-befe92f5a155,1/3/2019 8:06,128,,-1,,,2.01812E+11,74212,denironyx,369774
2019-01-02T12:17:53.577+01,2019-01-03T08:35:25.755+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,28,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.367010627767489 5.035982121735667 395.05640031927373 32.0,7.367010628,5.035982122,395.0564003,32,own,self_made,yes,,mixed,no,,unit-50-100,no,4,5/25/2018,5/15/2019,5,300000,4,280000,250000,satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10606644?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546428032779.jpg,awoniyi_rugayah,uuid:bf626406-478c-448b-8aa9-1096f41dd917,39458398,bf626406-478c-448b-8aa9-1096f41dd917,1/3/2019 8:06,129,,-1,,,2.01812E+11,73052,denironyx,369774
2019-01-02T12:22:55.959+01,2019-01-03T08:35:57.712+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,45,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3659779895236515 5.03581474391993 354.40824640219483 24.0,7.36597799,5.035814744,354.4082464,24,own,self_made,yes,,continous,no,,unit-100-100,no,20,3/9/2007,11/15/2014,8,5000000,10,7000000,5000000,satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10606650?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546428441201.jpg,awoniyi_rugayah,uuid:37e5d19b-add6-413b-96da-5c6a033a288d,39458408,37e5d19b-add6-413b-96da-5c6a033a288d,1/3/2019 8:07,130,,-1,,,2.01812E+11,72782,denironyx,369774
2019-01-02T12:33:41.874+01,2019-01-03T08:35:49.479+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,63,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3672059537569075 5.03639293208063 381.3988033990648 24.0,7.367205954,5.036392932,381.3988034,24,own,self_made,yes,,continous,no,,unit-50-100,no,40,4/14/2018,3/30/2019,4,80000,3,80000,45000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10606663?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546428977238.jpg,awoniyi_rugayah,uuid:438127e4-6828-4c67-b61a-d66f7b30548d,39458436,438127e4-6828-4c67-b61a-d66f7b30548d,1/3/2019 8:08,131,,-1,,,2.01812E+11,72128,denironyx,369774
2019-01-02T09:53:09.914+01,2019-01-03T09:27:03.492+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,37,commercial,pineapple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7.2773273853545275 5.1552248524021556 369.67968802953743 6.0,7.277327385,5.155224852,369.679688,6,rentage,other,yes,ADP,continous,yes,inorganic,unit-50-100,no,15,9/2/2018,1/2/2019,2,260000,2,240000,240000,not_satisfied,no,yes,no,,off_takers,On the farm,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607300?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546420065366.jpg,akindele_ahmed,uuid:edab2dc6-7596-4802-87e7-7b14ddf3994e,39462720,edab2dc6-7596-4802-87e7-7b14ddf3994e,1/3/2019 9:32,132,,-1,,,2.01812E+11,84834,denironyx,369774
2019-01-02T10:30:38.333+01,2019-01-03T09:31:48.173+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,43,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.278511927957321 5.1578527340024705 364.5577297637254 16.0,7.278511928,5.157852734,364.5577298,16,rentage,open-market,yes,,continous,yes,inorganic,unit-100-100,yes,10,3/3/2019,7/3/2019,1,80000,1,80000,70000,not_satisfied,no,yes,no,,off_takers,Group of women buy on the farm,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607374?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546422357440.jpg,akindele_ahmed,uuid:652bddd0-7b69-4a10-a336-421a396b34e2,39463472,652bddd0-7b69-4a10-a336-421a396b34e2,1/3/2019 9:50,133,,-1,,,2.01812E+11,82870,denironyx,369774
2019-01-02T10:52:00.943+01,2019-01-03T09:37:58.612+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,43,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2774209290655385 5.159766846316711 363.0980149602917 4.0,7.277420929,5.159766846,363.098015,4,rentage,self_made,yes,,continous,yes,inorganic,unit-100-100,yes,10,4/3/2019,5/3/2020,18,450000,15,300000,375000,not_satisfied,no,yes,no,,off_takers,Matna Food Nigeria,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607399?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546422881466.jpg,akindele_ahmed,uuid:ead129b3-3ffc-40b8-b0ba-00588fd9e349,39463638,ead129b3-3ffc-40b8-b0ba-00588fd9e349,1/3/2019 9:55,134,,-1,,,2.01812E+11,81958,denironyx,369774
2019-01-02T11:21:39.904+01,2019-01-03T09:43:09.059+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,45,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.279533000299602 5.159311071398441 367.2389250136503 16.0,7.279533,5.159311071,367.238925,16,rentage,other,yes,ADP (Agric. Development Project),continous,yes,inorganic,unit-200-200,yes,20,3/2/2019,6/20/2019,3,240000,3,240000,210000,satisfied,no,yes,no,,off_takers,Women Group,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607446?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546425177951.jpg,akindele_ahmed,uuid:ae79f2c4-0893-4252-8f78-f18969e6298f,39463872,ae79f2c4-0893-4252-8f78-f18969e6298f,1/3/2019 10:01,135,,-1,,,2.01812E+11,80490,denironyx,369774
2019-01-02T11:39:31.539+01,2019-01-03T09:55:52.830+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,20,commercial,pineapple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7.280361648068564 5.1591537885462815 365.6849339120643 16.0,7.280361648,5.159153789,365.6849339,16,rentage,other,yes,ADP,continous,yes,inorganic,unit-50-100,no,10,6/3/2019,11/3/2019,2,260000,2,200000,220000,satisfied,no,yes,no,,off_takers,At the farm,yes,strongly_agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607456?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546425820670.jpg,akindele_ahmed,uuid:be0947a9-fffa-4fae-b162-5592da3a6550,39463961,be0947a9-fffa-4fae-b162-5592da3a6550,1/3/2019 10:03,136,,-1,,,2.01812E+11,80181,denironyx,369774
2019-01-02T11:55:06.158+01,2019-01-03T10:06:02.713+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,45,commercial,pineapple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7.278243655356466 5.1587683825852135 366.485262717992 16.0,7.278243655,5.158768383,366.4852627,16,rentage,other,yes,ADP,continous,yes,inorganic,unit-200-200,yes,25,6/4/2019,11/3/2019,6,600000,6,600000,660000,satisfied,no,yes,no,,off_takers,,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607475?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546506286872.jpg,akindele_ahmed,uuid:8f12f30c-8216-432a-b485-48e0f8e872a2,39464322,8f12f30c-8216-432a-b485-48e0f8e872a2,1/3/2019 10:06,137,,-1,,,2.01812E+11,79856,denironyx,369774
2019-01-02T12:00:18.296+01,2019-01-03T10:10:08.888+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,61,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.276907888204772 5.1599874646519295 348.7900086688116 6.0,7.276907888,5.159987465,348.7900087,6,rentage,other,yes,ADP,continous,yes,inorganic,unit-100-100,no,30,3/3/2019,6/6/2019,1,90000,1,90000,70000,not_satisfied,no,yes,no,,off_takers,Women group buy on the farm,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607491?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546427324524.jpg,akindele_ahmed,uuid:7dee8915-504b-441d-ac0e-12755c500a56,39464678,7dee8915-504b-441d-ac0e-12755c500a56,1/3/2019 10:10,138,,-1,,,2.01812E+11,79790,denironyx,369774
2019-01-02T12:16:15.917+01,2019-01-03T10:13:09.595+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,61,commercial,pineapple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7.275155754526717 5.163900852513936 359.1380145698995 16.0,7.275155755,5.163900853,359.1380146,16,rentage,other,yes,ADP,continous,yes,inorganic,unit-100-100,no,30,6/3/2019,10/3/2019,3,330000,3,300000,330000,not_satisfied,no,yes,no,,off_takers,,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607525?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546427905879.jpg,akindele_ahmed,uuid:07d612ee-1bf7-413c-9958-c3c821388a8e,39464995,07d612ee-1bf7-413c-9958-c3c821388a8e,1/3/2019 10:16,139,,-1,,,2.01812E+11,79014,denironyx,369774
2019-01-02T12:22:21.055+01,2019-01-03T10:19:56.824+01,1/2/2019,3.51696E+14,ON,akure_south,Apomu,male,45,commercial,pineapple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7.275236520041192 5.16288912183694 366.20234418280614 6.0,7.27523652,5.162889122,366.2023442,6,rentage,other,yes,ADP,continous,yes,inorganic,unit-120-120,yes,20,5/4/2019,11/2/2019,3,390000,3,330000,3200000,not_satisfied,no,yes,no,,off_takers,,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10607528?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546428558276.jpg,akindele_ahmed,uuid:b84f6e79-b4ce-4dc6-a0e2-b20a11cd9c1d,39465030,b84f6e79-b4ce-4dc6-a0e2-b20a11cd9c1d,1/3/2019 10:17,140,,-1,,,2.01812E+11,79055,denironyx,369774
2019-01-03T14:44:22.048+01,2019-01-04T06:53:25.468+01,1/3/2019,D8:68:C3:39:E9:FF,ON,ifedore,igbaraoke_1,female,43,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.33549667136524 4.975996663685125 331.9687130029409 16.0,7.335496671,4.975996664,331.968713,16,own,self_made,yes,,continous,no,,unit-100-100,no,10,3/4/2003,10/4/2018,1,600000,450000,500000,450000,not_satisfied,no,no,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10611941?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546523465766.jpg,akindele_mutiu,uuid:745c6018-96fc-4b6a-b7a3-99a7691b89da,39495731,745c6018-96fc-4b6a-b7a3-99a7691b89da,1/4/2019 6:00,141,,-1,,,2.01812E+11,58143,denironyx,369774
2019-01-02T16:08:29.677+01,2019-01-05T09:14:28.931+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,56,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.389434554015043 5.052222536982019 345.01747894248626 8.0,7.389434554,5.052222537,345.0174789,8,rentage,self_made,yes,,mixed,no,,unit-50-100,no,30,1/5/2018,11/25/2018,5,250000,4,200000,150000,not_satisfied,no,sometimes,yes,warehouse,off_takers,,yes,strongly_agree,strongly_agree,agree,http://classic.ona.io/api/v1/files/10618287?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546673757430.jpg,awoniyi_rugayah,uuid:19ce767d-88e1-4d62-a835-8d8c54d70b78,39530754,19ce767d-88e1-4d62-a835-8d8c54d70b78,1/5/2019 11:11,142,,-1,,,2.01812E+11,234359,denironyx,369774
2019-01-02T16:10:49.215+01,2019-01-05T09:15:14.894+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,45,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.390322402571983 5.052754689884963 365.15279061738215 32.0,7.390322403,5.05275469,365.1527906,32,own,self_made,yes,,shifting,no,,unit-100-100,yes,18,3/11/2018,1/5/2019,15,300000,12,250000,170000,not_satisfied,no,yes,no,,off_takers,,yes,strongly_agree,agree,strongly_disagree,http://classic.ona.io/api/v1/files/10618291?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546673266114.jpg,awoniyi_rugayah,uuid:be5532a3-f6d3-4f8b-9859-1734c4c6d4ba,39530769,be5532a3-f6d3-4f8b-9859-1734c4c6d4ba,1/5/2019 11:12,143,,-1,,,2.01812E+11,234265,denironyx,369774
2019-01-03T14:43:43.501+01,2019-01-05T09:17:03.604+01,1/3/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,49,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.335345517523989 4.975871306713983 338.15642788830775 24.0,7.335345518,4.975871307,338.1564279,24,own,self_made,yes,,mixed,no,,unit-100-100,no,20,4/8/2018,3/3/2019,12,180000,9,180000,120000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618296?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546523299429.jpg,awoniyi_rugayah,uuid:852ba702-f89b-4108-9476-653d6e4424aa,39530779,852ba702-f89b-4108-9476-653d6e4424aa,1/5/2019 11:13,144,,-1,,,2.01812E+11,153200,denironyx,369774
2019-01-03T15:11:10.464+01,2019-01-05T09:17:50.777+01,1/3/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,49,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.330257442793216 4.977308430342786 325.89490500943543 8.0,7.330257443,4.97730843,325.894905,8,own,self_made,yes,,continous,no,,unit-100-100,no,20,3/22/2012,6/5/2017,6,3000000,4,3000000,2400000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618297?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546524787370.jpg,awoniyi_rugayah,uuid:a1b0b9b8-3f9d-4e60-be3f-1b7d0be72695,39530781,a1b0b9b8-3f9d-4e60-be3f-1b7d0be72695,1/5/2019 11:13,145,,-1,,,2.01812E+11,151600,denironyx,369774
2019-01-03T15:15:44.665+01,2019-01-05T09:20:14.224+01,1/3/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,49,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.329267676714917 4.977145422201109 330.36978355911003 8.0,7.329267677,4.977145422,330.3697836,8,own,self_made,yes,,mixed,no,,unit-50-100,no,20,2/5/2018,11/30/2018,6,350000,6,400000,300000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618298?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546525056130.jpg,awoniyi_rugayah,uuid:a91845b7-8396-4247-a0ce-e5bd776ca7a2,39530782,a91845b7-8396-4247-a0ce-e5bd776ca7a2,1/5/2019 11:13,146,,-1,,,2.01812E+11,151470,denironyx,369774
2019-01-03T16:18:09.677+01,2019-01-05T09:21:03.037+01,1/3/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,32,commercial,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.3430816759031705 4.997489225170806 352.6754261662292 6.0,7.343081676,4.997489225,352.6754262,6,rentage,self_made,yes,,continous,no,,unit-50-100,no,11,5/4/2018,4/4/2019,2,240000,5,600000,450000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618299?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546528836207.jpg,awoniyi_rugayah,uuid:b23bdbbc-6477-45bd-a7d7-1f83a07f1720,39530784,b23bdbbc-6477-45bd-a7d7-1f83a07f1720,1/5/2019 11:14,147,,-1,,,2.01812E+11,147774,denironyx,369774
